706,0,1,300,330,鯛だし鶏唐揚げ,0,0,0,0,0,0,0,,20230202_新規導入
707,0,1,350,385,イカ下足フライ,0,0,0,0,0,0,0,,20230202_新規導入
708,0,1,300,330,軟骨唐揚げ,0,0,0,0,0,0,0,,20230202_新規導入
709,0,1,220,242,マグロの唐揚げ,0,0,0,0,0,0,0,,20230202_新規導入
710,0,1,380,418,すり身揚げ,0,0,0,0,0,0,0,,20230202_新規導入
711,0,1,200,220,揚げタコ焼き,0,0,0,0,0,0,0,,20230202_新規導入
712,0,1,220,242,ゴマ団子,0,0,0,0,0,0,0,,20230202_新規導入
713,0,1,300,330,出汁巻き玉子,0,0,0,0,0,0,0,,20230202_新規導入
714,0,1,200,220,えだまめ,0,0,0,0,0,0,0,,20230202_新規導入
715,0,1,400,440,えび天うどん,0,0,0,0,0,0,0,,20230801_価格変更
716,0,1,400,440,きつねうどん,0,0,0,0,0,0,0,,20230801_価格変更
717,0,1,400,440,アオサうどん,0,4,0,4,0,0,0,,20230801_価格変更
718,0,1,420,462,とんこつラーメン,0,0,0,0,0,0,0,,20230202_新規導入
719,0,1,420,462,煮干しラーメン,0,0,0,0,0,0,0,,20230202_新規導入
720,0,1,500,550,担々麺,0,0,0,0,0,0,0,,20230202_新規導入
721,0,1,400,440,シーザーサラダ,0,0,0,0,0,0,0,,20230202_新規導入
722,0,1,140,154,あさり汁,0,0,0,0,0,0,0,,20230801_価格変更
723,0,1,210,231,アオサ味噌汁,0,4,0,4,0,0,0,,20230202_新規導入
724,0,1,210,231,つみれ汁,0,0,0,0,0,0,0,,20230202_新規導入
725,0,1,210,231,アラ汁,0,0,0,0,0,0,0,,20230202_新規導入
726,0,1,300,330,茶碗蒸し,0,0,0,0,0,0,0,,20230202_新規導入
727,0,1,280,308,自家製アイス\nミルク,0,0,0,0,0,0,0,,20230202_新規導入
728,0,1,280,308,自家製アイス\nチョコ,0,0,0,0,0,0,0,,20230202_新規導入
729,0,1,280,308,自家製アイス\nイチゴ,0,0,0,0,0,0,0,,20230202_新規導入
730,0,1,320,352,自家製アイス\n完熟マンゴー,0,0,0,0,0,0,0,,20230202_新規導入
731,0,1,280,308,自家製アイス\nほうじ茶,0,0,0,0,0,0,0,,20230202_新規導入
732,0,1,280,308,自家製アイス\nミックス,0,0,0,0,0,0,0,,20230202_新規導入
733,0,1,320,352,自家製アイス\nミルクあんこ,0,0,0,0,0,0,0,,20230202_新規導入
734,0,1,320,352,自家製アイス\nほうじ茶あんこ,0,0,0,0,0,0,0,,20230202_新規導入
735,0,1,200,220,自家製杏仁豆腐,0,0,0,0,0,0,0,,20230202_新規導入
736,0,1,130,143,自家製プリン,0,0,0,0,0,0,0,,20230801_価格変更
737,0,1,110,121,自家製フローズンゼリー\nオレンジ,0,0,0,0,0,0,0,,20230801_価格変更
738,0,1,110,121,自家製フローズンゼリー\nグレープ,0,0,0,0,0,0,0,,20230801_価格変更
739,0,1,110,121,自家製コーヒーゼリー,0,0,0,0,0,0,0,,20230801_価格変更
740,0,1,200,220,自家製クレームブリュレ,0,0,0,0,0,0,0,,20230202_新規導入
741,0,1,100,110,（1個）かりんとう,0,0,0,0,0,0,0,,20230202_新規導入
742,0,1,200,220,（2個）かりんとう,0,0,0,0,0,0,0,,20230202_新規導入
744,0,1,320,352,自家製アイス\nミックスあんこ,0,0,0,0,0,0,0,,20230202_新規導入
745,0,1,130,143,あんドーナツ,0,0,0,0,0,0,0,,20230202_新規導入
746,0,1,420,462,肉うどん,0,0,0,0,0,0,0,,20210320_新規追加
747,0,1,190,209,ショコラケーキ,0,0,0,0,0,0,0,,20240523_新規導入
748,0,1,220,242,ベイクドチーズケーキ,0,0,0,0,0,0,0,,20240523_新規導入
749,0,1,220,242,ベイクドチーズブリュレ,0,0,0,0,0,0,0,,20240523_新規導入
751,0,1,320,352,かけうどん,0,0,0,0,0,0,0,,20250301_新規導入
801,0,1,650,715,瓶)サントリー,0,1,0,6,45,0,0,,20230202_新規導入
802,0,1,650,715,瓶)アサヒ,0,1,0,6,45,0,0,,20230202_新規導入
803,0,1,480,528,生ビール サントリー\nプレミアムモルツ,0,0,0,0,0,0,0,,20230202_新規導入
804,0,1,720,792,日本酒,0,1,0,6,45,0,0,,20230202_新規導入
805,0,1,300,330,ノンアルコールビール,0,0,0,0,0,0,0,,20230801_価格変更
806,0,1,360,396,角ハイボール,0,0,0,0,0,0,0,,20230202_新規導入
807,0,1,310,341,レモンサワー,0,0,0,0,0,0,0,,20230202_新規導入
808,0,1,310,341,梅酒ハイボール,0,0,0,0,0,0,0,,20230202_新規導入
809,0,1,360,396,壱岐ゴールド,0,1,0,2,42,0,0,,20230202_新規導入
813,0,1,360,396,大隈,0,1,0,2,42,0,0,,20230202_新規導入
817,0,1,160,176,ラムネ,0,0,0,0,0,0,0,,20230801_価格変更
818,0,1,140,154,コーラ,0,0,0,0,0,0,0,,20230202_新規導入
819,0,1,140,154,メロンソーダ,0,0,0,0,0,0,0,,20230202_新規導入
820,0,1,140,154,カルピス,0,0,0,0,0,0,0,,20230202_新規導入
821,0,1,140,154,カルピスソーダ,0,0,0,0,0,0,0,,20230202_新規導入
822,0,1,140,154,オレンジジュース,0,0,0,0,0,0,0,,20230202_新規導入
823,0,1,140,154,烏龍茶,0,0,0,0,0,0,0,,20230202_新規導入
824,0,1,210,231,わかたけコーヒー,0,1,0,3,43,0,0,,20230202_新規導入
825,0,1,260,286,カフェラテ,0,1,0,3,43,0,0,,20230202_新規導入
826,0,1,260,286,抹茶ラテ,0,1,0,3,43,0,0,,20230202_新規導入
827,0,1,260,286,ほうじ茶ラテ,0,1,0,3,43,0,0,,20230202_新規導入
2001,0,1,0,0,おすすめ(サビあり・サビ抜き)KD:表示,0,1,0,1,41,0,0,,20230202_新規導入
2002,0,1,0,0,おすすめ(サビあり・サビ抜き)KD:表示,0,1,0,1,41,0,0,,20230202_新規導入
